,Date,ID,Policy,Cases,Cases_New,Type,Source,J14,J-14,J7,J21
354,2020-03-24,TR,C5,44,7.0,Deaths,JHU,725,0,214,1403
355,2020-03-09,TR,C6,0,0.0,Deaths,JHU,37,0,0,168
356,2020-03-18,TR,C7,1,0.0,Deaths,JHU,277,0,59,812
357,2020-03-18,TR,E3,1,0.0,Deaths,JHU,277,0,59,812
358,2020-01-24,TR,C8,0,0.0,Deaths,JHU,0,-10000,0,0
359,2020-01-24,TR,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
360,2020-01-24,TR,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
361,2020-01-24,TR,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
362,2020-04-07,TR,E1,725,76.0,Deaths,JHU,2259,44,1403,2992
363,2020-04-07,TR,I2D,725,76.0,Deaths,JHU,2259,44,1403,2992
364,2020-04-12,TR,E2,1198,97.0,Deaths,JHU,2805,131,2017,3397
365,2020-06-26,TR,E4,5065,19.0,Deaths,JHU,5323,4778,5186,5458
366,2020-02-07,TR,H1,0,0.0,Deaths,JHU,0,0,0,0
367,2020-11-30,TR,H4,13746,188.0,Deaths,JHU,-10000,11601,-10000,-10000
368,2020-11-30,TR,H5,13746,188.0,Deaths,JHU,-10000,11601,-10000,-10000
369,2020-06-07,TR,H6,4692,23.0,Deaths,JHU,4950,4340,4807,5097
370,2020-03-05,IR,C1,107,15.0,Deaths,JHU,1284,2,429,2234
371,2020-03-05,IR,C7,107,15.0,Deaths,JHU,1284,2,429,2234
372,2020-02-26,IR,C2,19,3.0,Deaths,JHU,354,0,92,1135
373,2020-02-26,IR,H1,19,3.0,Deaths,JHU,354,0,92,1135
374,2020-02-20,IR,C3,2,0.0,Deaths,JHU,107,0,26,429
375,2020-02-20,IR,I1D,2,0.0,Deaths,JHU,107,0,26,429
376,2020-02-20,IR,I3D,2,0.0,Deaths,JHU,107,0,26,429
377,2020-02-20,IR,I4D,2,0.0,Deaths,JHU,107,0,26,429
378,2020-02-20,IR,I4L,2,0.0,Deaths,JHU,107,0,26,429
379,2020-02-20,IR,I4LD,2,0.0,Deaths,JHU,107,0,26,429
380,2020-04-19,IR,C4,5118,87.0,Deaths,JHU,6203,3603,5710,6640
381,2020-03-11,IR,C5,354,63.0,Deaths,JHU,2077,19,1135,3036
382,2020-03-19,IR,C6,1284,149.0,Deaths,JHU,3160,107,2234,4110
383,2020-07-11,IR,C8,12635,188.0,Deaths,JHU,15484,10364,13979,16982
384,2020-04-07,IR,E1,3872,133.0,Deaths,JHU,5297,1934,4683,5877
385,2020-03-15,IR,E2,724,113.0,Deaths,JHU,2640,54,1685,3603
386,2020-03-15,IR,I2D,724,113.0,Deaths,JHU,2640,54,1685,3603
387,2020-03-28,IR,E3,2517,139.0,Deaths,JHU,4357,611,3452,5031
388,2020-12-03,IR,E4,49348,358.0,Deaths,JHU,-10000,43417,-10000,-10000
389,2020-05-17,IR,H2,6988,51.0,Deaths,JHU,7797,6203,7417,8281
390,2020-05-17,IR,H3,6988,51.0,Deaths,JHU,7797,6203,7417,8281
391,2020-11-25,IR,H4,46207,469.0,Deaths,JHU,-10000,39664,48990,-10000
392,2020-04-18,IR,H5,5031,73.0,Deaths,JHU,6156,3452,5650,6589
393,2020-07-05,IR,H6,11571,163.0,Deaths,JHU,14188,9623,12829,15700
394,2020-02-26,DE,C1,0,0.0,Deaths,JHU,3,0,0,28
395,2020-03-22,DE,C2,94,10.0,Deaths,JHU,1584,0,533,3022
396,2020-02-29,DE,C3,0,0.0,Deaths,JHU,9,0,0,84
397,2020-03-10,DE,C4,2,0.0,Deaths,JHU,157,0,24,775
398,2020-11-30,DE,C5,16694,388.0,Deaths,JHU,-10000,12833,-10000,-10000
399,2020-03-09,DE,C6,2,2.0,Deaths,JHU,123,0,17,645
400,2020-03-18,DE,C7,28,4.0,Deaths,JHU,920,0,206,2349
401,2020-02-28,DE,C8,0,0.0,Deaths,JHU,7,0,0,67
402,2020-03-16,DE,E1,17,6.0,Deaths,JHU,645,0,123,1810
403,2020-03-16,DE,I2D,17,6.0,Deaths,JHU,645,0,123,1810
404,2020-04-01,DE,E2,920,145.0,Deaths,JHU,3804,28,2349,5279
405,2020-04-01,DE,H6,920,145.0,Deaths,JHU,3804,28,2349,5279
406,2020-03-23,DE,E3,123,29.0,Deaths,JHU,1810,2,645,3194
407,2020-03-23,DE,H4,123,29.0,Deaths,JHU,1810,2,645,3194
408,2020-05-04,DE,E4,6993,127.0,Deaths,JHU,8003,4862,7661,8309
409,2020-01-24,DE,H1,0,0.0,Deaths,JHU,0,-10000,0,0
410,2020-01-24,DE,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
411,2020-01-24,DE,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
412,2020-01-24,DE,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
413,2020-01-27,DE,H2,0,0.0,Deaths,JHU,0,-10000,0,0
414,2020-01-22,DE,H3,0,0.0,Deaths,JHU,0,-10000,0,0
415,2020-01-22,DE,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
416,2020-01-22,DE,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
417,2020-02-06,DE,H5,0,0.0,Deaths,JHU,0,0,0,0
418,2020-03-15,TH,C1,1,0.0,Deaths,JHU,7,1,1,23
419,2020-03-17,TH,C2,1,0.0,Deaths,JHU,10,1,4,27
420,2020-03-10,TH,C3,1,0.0,Deaths,JHU,4,0,1,10
421,2020-03-10,TH,E3,1,0.0,Deaths,JHU,4,0,1,10
422,2020-03-16,TH,C4,1,0.0,Deaths,JHU,9,1,1,26
423,2020-04-03,TH,C5,19,4.0,Deaths,JHU,47,1,33,51
424,2020-03-21,TH,C6,1,0.0,Deaths,JHU,20,1,6,35
425,2020-03-26,TH,C7,4,0.0,Deaths,JHU,32,1,15,46
426,2020-03-06,TH,C8,1,0.0,Deaths,JHU,1,0,1,5
427,2020-03-06,TH,H1,1,0.0,Deaths,JHU,1,0,1,5
428,2020-03-06,TH,I4D,1,0.0,Deaths,JHU,1,0,1,5
429,2020-03-06,TH,I4L,1,0.0,Deaths,JHU,1,0,1,5
430,2020-03-06,TH,I4LD,1,0.0,Deaths,JHU,1,0,1,5
431,2020-04-01,TH,E1,12,2.0,Deaths,JHU,43,1,30,49
432,2020-04-01,TH,E2,12,2.0,Deaths,JHU,43,1,30,49
433,2020-04-01,TH,I2D,12,2.0,Deaths,JHU,43,1,30,49
434,2020-03-02,TH,H2,1,0.0,Deaths,JHU,1,0,1,1
435,2020-03-02,TH,I1D,1,0.0,Deaths,JHU,1,0,1,1
436,2020-03-02,TH,I3D,1,0.0,Deaths,JHU,1,0,1,1
437,2020-03-03,TH,H3,1,0.0,Deaths,JHU,1,0,1,4
438,2020-05-31,TH,H4,57,0.0,Deaths,JHU,58,56,58,58
439,2020-04-23,TH,H5,50,1.0,Deaths,JHU,55,32,54,56
440,2020-04-07,TH,H6,27,1.0,Deaths,JHU,48,4,41,54
441,2020-03-18,GB,C1,116,34.0,Deaths,JHU,3125,0,703,8575
442,2020-03-16,GB,C2,65,22.0,Deaths,JHU,2050,0,364,6440
443,2020-03-17,GB,C3,82,17.0,Deaths,JHU,2453,0,512,7545
444,2020-03-17,GB,E2,82,17.0,Deaths,JHU,2453,0,512,7545
445,2020-03-17,GB,I2D,82,17.0,Deaths,JHU,2453,0,512,7545
446,2020-03-23,GB,C4,364,76.0,Deaths,JHU,6440,3,2050,13037
447,2020-03-20,GB,C5,194,32.0,Deaths,JHU,4518,1,1172,10813
448,2020-03-20,GB,E1,194,32.0,Deaths,JHU,4518,1,1172,10813
449,2020-03-13,GB,C6,10,1.0,Deaths,JHU,1172,0,194,4518
450,2020-03-22,GB,C7,288,36.0,Deaths,JHU,5873,2,1676,12313
451,2020-06-08,GB,C8,38666,47.0,Deaths,JHU,39892,36061,39395,40341
452,2020-03-11,GB,E3,7,0.0,Deaths,JHU,703,0,116,3125
453,2020-03-11,GB,E4,7,0.0,Deaths,JHU,703,0,116,3125
454,2020-03-11,GB,H4,7,0.0,Deaths,JHU,703,0,116,3125
455,2020-01-31,GB,H3,0,0.0,Deaths,JHU,0,-10000,0,0
456,2020-02-03,GB,H5,0,0.0,Deaths,JHU,0,-10000,0,0
457,2020-04-28,GB,H6,25280,969.0,Deaths,JHU,32193,14113,29216,34466
458,2020-03-02,FR,C1,3,1.0,Deaths,JHU,148,1,19,860
459,2020-03-17,FR,C2,148,0.0,Deaths,JHU,3523,4,1100,10328
460,2020-03-17,FR,C6,148,0.0,Deaths,JHU,3523,4,1100,10328
461,2020-03-17,FR,C8,148,0.0,Deaths,JHU,3523,4,1100,10328
462,2020-02-29,FR,C3,2,0.0,Deaths,JHU,91,1,11,562
463,2020-02-29,FR,C4,2,0.0,Deaths,JHU,91,1,11,562
464,2020-03-16,FR,C5,148,57.0,Deaths,JHU,3024,3,860,8911
465,2020-03-16,FR,E1,148,57.0,Deaths,JHU,3024,3,860,8911
466,2020-03-16,FR,E2,148,57.0,Deaths,JHU,3024,3,860,8911
467,2020-03-16,FR,I2D,148,57.0,Deaths,JHU,3024,3,860,8911
468,2020-03-14,FR,C7,91,12.0,Deaths,JHU,2314,2,562,7560
469,2020-03-18,FR,E3,148,0.0,Deaths,JHU,4403,4,1331,10869
470,2020-04-09,FR,E4,12210,1341.0,Deaths,JHU,21825,1696,17901,24345
471,2020-01-24,FR,H1,0,0.0,Deaths,JHU,0,-10000,0,0
472,2020-01-24,FR,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
473,2020-01-24,FR,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
474,2020-01-24,FR,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
475,2020-01-24,FR,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
476,2020-01-24,FR,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
477,2020-02-25,FR,H2,1,0.0,Deaths,JHU,33,0,4,148
478,2020-02-26,FR,H3,2,1.0,Deaths,JHU,48,0,4,148
479,2020-03-31,FR,H4,3523,499.0,Deaths,JHU,15712,148,10328,20765
480,2020-03-20,FR,H5,450,207.0,Deaths,JHU,6507,9,1995,13197
481,2020-04-27,FR,H6,23262,437.0,Deaths,JHU,26604,14967,25168,28193
482,2020-02-23,IT,C1,3,1.0,Deaths,JHU,366,0,34,1809
483,2020-02-23,IT,C3,3,1.0,Deaths,JHU,366,0,34,1809
484,2020-02-23,IT,C4,3,1.0,Deaths,JHU,366,0,34,1809
485,2020-02-23,IT,C6,3,1.0,Deaths,JHU,366,0,34,1809
486,2020-02-22,IT,C2,2,1.0,Deaths,JHU,233,0,29,1441
487,2020-03-11,IT,C5,827,196.0,Deaths,JHU,7503,12,2978,13155
488,2020-02-21,IT,C7,1,1.0,Deaths,JHU,197,0,21,1266
489,2020-01-23,IT,C8,0,0.0,Deaths,JHU,0,-10000,0,0
490,2020-01-23,IT,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
491,2020-01-23,IT,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
492,2020-01-23,IT,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
493,2020-01-23,IT,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
494,2020-01-23,IT,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
495,2020-03-17,IT,E1,2503,345.0,Deaths,JHU,12428,79,6820,17127
496,2020-03-17,IT,E2,2503,345.0,Deaths,JHU,12428,79,6820,17127
497,2020-03-17,IT,I2D,2503,345.0,Deaths,JHU,12428,79,6820,17127
498,2020-02-28,IT,E3,21,4.0,Deaths,JHU,1266,0,197,4032
499,2020-11-26,IT,E4,52850,822.0,Deaths,JHU,-10000,43589,58038,-10000
500,2020-01-31,IT,H1,0,0.0,Deaths,JHU,0,-10000,0,1
501,2020-01-31,IT,H2,0,0.0,Deaths,JHU,0,-10000,0,1
502,2020-01-31,IT,H3,0,0.0,Deaths,JHU,0,-10000,0,1
503,2020-03-16,IT,H4,2158,349.0,Deaths,JHU,11591,52,6077,16523
504,2020-08-16,IT,H5,35396,4.0,Deaths,JHU,35477,35154,35437,35541
505,2020-04-04,IT,H6,15362,681.0,Deaths,JHU,23227,4825,19468,26384
506,2020-03-17,TZ,C1,0,0.0,Deaths,JHU,1,0,0,1
507,2020-03-17,TZ,C3,0,0.0,Deaths,JHU,1,0,0,1
508,2020-03-17,TZ,C4,0,0.0,Deaths,JHU,1,0,0,1
509,2020-11-29,TZ,C2,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
510,2020-11-29,TZ,C5,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
511,2020-11-29,TZ,C6,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
512,2020-11-29,TZ,C7,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
513,2020-11-29,TZ,E1,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
514,2020-11-29,TZ,E2,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
515,2020-11-29,TZ,E3,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
516,2020-11-29,TZ,E4,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
517,2020-11-29,TZ,H5,21,0.0,Deaths,JHU,-10000,21,-10000,-10000
518,2020-01-30,TZ,C8,0,0.0,Deaths,JHU,0,-10000,0,0
519,2020-01-30,TZ,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
520,2020-01-30,TZ,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
521,2020-01-30,TZ,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
522,2020-01-30,TZ,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
523,2020-01-30,TZ,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
524,2020-03-26,TZ,H1,0,0.0,Deaths,JHU,1,0,1,4
525,2020-09-17,TZ,H2,21,0.0,Deaths,JHU,21,21,21,21
526,2020-03-16,TZ,H3,0,0.0,Deaths,JHU,0,0,0,1
527,2020-03-25,TZ,H4,0,0.0,Deaths,JHU,1,0,1,4
528,2020-04-20,TZ,H6,10,3.0,Deaths,JHU,16,1,10,21
529,2020-03-18,ZA,C1,0,0.0,Deaths,JHU,5,0,0,18
530,2020-03-26,ZA,C2,0,0.0,Deaths,JHU,18,0,5,48
531,2020-03-26,ZA,C5,0,0.0,Deaths,JHU,18,0,5,48
532,2020-03-26,ZA,C6,0,0.0,Deaths,JHU,18,0,5,48
533,2020-03-16,ZA,C3,0,0.0,Deaths,JHU,3,0,0,12
534,2020-03-16,ZA,C4,0,0.0,Deaths,JHU,3,0,0,12
535,2020-03-15,ZA,C7,0,0.0,Deaths,JHU,2,0,0,11
536,2020-01-23,ZA,C8,0,0.0,Deaths,JHU,0,-10000,0,0
537,2020-01-23,ZA,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
538,2020-01-23,ZA,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
539,2020-01-23,ZA,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
540,2020-01-23,ZA,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
541,2020-01-23,ZA,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
542,2020-04-21,ZA,E1,58,0.0,Deaths,JHU,148,13,93,206
543,2020-04-21,ZA,I2D,58,0.0,Deaths,JHU,148,13,93,206
544,2020-05-29,ZA,E2,611,34.0,Deaths,JHU,1354,247,908,1831
545,2020-03-24,ZA,E3,0,0.0,Deaths,JHU,13,0,5,27
546,2020-03-24,ZA,H4,0,0.0,Deaths,JHU,13,0,5,27
547,2020-11-30,ZA,E4,21535,58.0,Deaths,JHU,-10000,20314,-10000,-10000
548,2020-11-30,ZA,H5,21535,58.0,Deaths,JHU,-10000,20314,-10000,-10000
549,2020-03-05,ZA,H1,0,0.0,Deaths,JHU,0,0,0,0
550,2020-03-07,ZA,H2,0,0.0,Deaths,JHU,0,0,0,1
551,2020-03-07,ZA,H3,0,0.0,Deaths,JHU,0,0,0,1
552,2020-04-01,ZA,H6,5,0.0,Deaths,JHU,34,0,18,65
553,2020-03-20,MM,C1,0,0.0,Deaths,JHU,1,0,0,3
554,2020-03-20,MM,H2,0,0.0,Deaths,JHU,1,0,0,3
555,2020-03-26,MM,C2,0,0.0,Deaths,JHU,3,0,1,4
556,2020-03-13,MM,C3,0,0.0,Deaths,JHU,0,0,0,1
557,2020-03-13,MM,C4,0,0.0,Deaths,JHU,0,0,0,1
558,2020-04-07,MM,C5,1,0.0,Deaths,JHU,5,0,4,5
559,2020-04-04,MM,C6,1,0.0,Deaths,JHU,5,0,3,5
560,2020-04-01,MM,C7,1,0.0,Deaths,JHU,4,0,3,5
561,2020-02-01,MM,C8,0,0.0,Deaths,JHU,0,-10000,0,0
562,2020-02-01,MM,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
563,2020-02-01,MM,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
564,2020-02-01,MM,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
565,2020-02-01,MM,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
566,2020-02-01,MM,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
567,2020-04-28,MM,E1,5,0.0,Deaths,JHU,6,4,6,6
568,2020-04-28,MM,I2D,5,0.0,Deaths,JHU,6,4,6,6
569,2020-10-06,MM,E2,471,27.0,Deaths,JHU,945,116,693,1147
570,2020-03-18,MM,E3,0,0.0,Deaths,JHU,1,0,0,3
571,2020-12-01,MM,E4,1972,31.0,Deaths,JHU,-10000,1625,-10000,-10000
572,2020-12-01,MM,H5,1972,31.0,Deaths,JHU,-10000,1625,-10000,-10000
573,2020-03-09,MM,H1,0,0.0,Deaths,JHU,0,0,0,0
574,2020-03-24,MM,H3,0,0.0,Deaths,JHU,1,0,1,4
575,2020-02-11,MM,H4,0,0.0,Deaths,JHU,0,0,0,0
576,2020-05-13,MM,H6,6,0.0,Deaths,JHU,6,6,6,6
577,2020-03-15,KE,C1,0,0.0,Deaths,JHU,1,0,0,4
578,2020-03-15,KE,C2,0,0.0,Deaths,JHU,1,0,0,4
579,2020-03-13,KE,C3,0,0.0,Deaths,JHU,1,0,0,4
580,2020-03-13,KE,C4,0,0.0,Deaths,JHU,1,0,0,4
581,2020-03-20,KE,C5,0,0.0,Deaths,JHU,4,0,1,7
582,2020-03-27,KE,C6,1,0.0,Deaths,JHU,7,0,4,11
583,2020-03-27,KE,C7,1,0.0,Deaths,JHU,7,0,4,11
584,2020-03-25,KE,E1,0,0.0,Deaths,JHU,6,0,1,10
585,2020-03-18,KE,E2,0,0.0,Deaths,JHU,1,0,0,6
586,2020-03-18,KE,I2D,0,0.0,Deaths,JHU,1,0,0,6
587,2020-04-06,KE,E3,6,2.0,Deaths,JHU,14,0,9,14
588,2020-12-01,KE,E4,1474,5.0,Deaths,JHU,-10000,1302,-10000,-10000
589,2020-12-01,KE,H4,1474,5.0,Deaths,JHU,-10000,1302,-10000,-10000
590,2020-12-01,KE,H5,1474,5.0,Deaths,JHU,-10000,1302,-10000,-10000
591,2020-02-25,KE,H1,0,0.0,Deaths,JHU,0,0,0,0
592,2020-03-16,KE,H2,0,0.0,Deaths,JHU,1,0,0,6
593,2020-03-16,KE,H3,0,0.0,Deaths,JHU,1,0,0,6
594,2020-04-04,KE,H6,4,0.0,Deaths,JHU,12,0,7,14
595,2020-02-03,KR,C1,0,0.0,Deaths,JHU,0,-10000,0,8
596,2020-02-24,KR,C2,8,2.0,Deaths,JHU,53,0,28,75
597,2020-01-31,KR,C3,0,0.0,Deaths,JHU,0,-10000,0,2
598,2020-01-31,KR,I4D,0,0.0,Deaths,JHU,0,-10000,0,2
599,2020-01-31,KR,I4L,0,0.0,Deaths,JHU,0,-10000,0,2
600,2020-01-31,KR,I4LD,0,0.0,Deaths,JHU,0,-10000,0,2
601,2020-02-21,KR,C4,2,1.0,Deaths,JHU,42,0,13,66
602,2020-12-01,KR,C5,526,0.0,Deaths,JHU,-10000,496,-10000,-10000
603,2020-02-23,KR,C6,6,4.0,Deaths,JHU,50,0,17,75
604,2020-02-23,KR,C7,6,4.0,Deaths,JHU,50,0,17,75
605,2020-02-04,KR,C8,0,0.0,Deaths,JHU,0,-10000,0,10
606,2020-03-30,KR,E1,158,6.0,Deaths,JHU,217,75,186,236
607,2020-03-17,KR,E2,81,6.0,Deaths,JHU,162,28,120,192
608,2020-03-17,KR,I2D,81,6.0,Deaths,JHU,162,28,120,192
609,2020-02-18,KR,E3,0,0.0,Deaths,JHU,28,0,10,54
610,2020-04-25,KR,E4,242,2.0,Deaths,JHU,256,211,250,262
611,2020-02-01,KR,H1,0,0.0,Deaths,JHU,0,-10000,0,2
612,2020-01-29,KR,H3,0,0.0,Deaths,JHU,0,-10000,0,0
613,2020-01-28,KR,H4,0,0.0,Deaths,JHU,0,-10000,0,0
614,2020-04-02,KR,H5,169,4.0,Deaths,JHU,229,91,204,240
615,2020-03-15,KR,H6,75,3.0,Deaths,JHU,152,17,111,183
616,2020-03-16,CO,C1,0,0.0,Deaths,JHU,12,0,3,46
617,2020-02-24,CO,C2,0,0.0,Deaths,JHU,0,0,0,0
618,2020-03-12,CO,C3,0,0.0,Deaths,JHU,6,0,0,19
619,2020-03-12,CO,C4,0,0.0,Deaths,JHU,6,0,0,19
620,2020-03-12,CO,C8,0,0.0,Deaths,JHU,6,0,0,19
621,2020-03-25,CO,C5,4,1.0,Deaths,JHU,54,0,17,131
622,2020-03-25,CO,C6,4,1.0,Deaths,JHU,54,0,17,131
623,2020-03-25,CO,C7,4,1.0,Deaths,JHU,54,0,17,131
624,2020-04-07,CO,E1,50,4.0,Deaths,JHU,196,3,127,269
625,2020-03-17,CO,E2,0,0.0,Deaths,JHU,16,0,3,50
626,2020-03-17,CO,I2D,0,0.0,Deaths,JHU,16,0,3,50
627,2020-03-27,CO,E3,6,0.0,Deaths,JHU,80,0,25,153
628,2020-11-15,CO,E4,34031,202.0,Deaths,JHU,36584,31515,35287,-10000
629,2020-01-31,CO,H2,0,0.0,Deaths,JHU,0,-10000,0,0
630,2020-03-26,CO,H3,6,2.0,Deaths,JHU,69,0,19,144
631,2020-04-12,CO,H4,109,9.0,Deaths,JHU,244,10,179,340
632,2020-11-30,CO,H5,36766,182.0,Deaths,JHU,-10000,34223,-10000,-10000
633,2020-04-04,CO,H6,32,7.0,Deaths,JHU,166,0,100,233
634,2020-03-09,ES,C1,28,11.0,Deaths,JHU,2311,0,342,7716
635,2020-03-09,ES,C2,28,11.0,Deaths,JHU,2311,0,342,7716
636,2020-03-09,ES,C7,28,11.0,Deaths,JHU,2311,0,342,7716
637,2020-03-10,ES,C3,35,7.0,Deaths,JHU,2808,0,533,8464
638,2020-03-10,ES,C4,35,7.0,Deaths,JHU,2808,0,533,8464
639,2020-03-10,ES,C8,35,7.0,Deaths,JHU,2808,0,533,8464
640,2020-03-14,ES,C5,195,62.0,Deaths,JHU,5982,0,1375,11947
641,2020-03-14,ES,C6,195,62.0,Deaths,JHU,5982,0,1375,11947
642,2020-03-18,ES,E1,623,90.0,Deaths,JHU,9387,2,3647,14792
643,2020-03-17,ES,E2,533,191.0,Deaths,JHU,8464,1,2808,14045
644,2020-03-17,ES,I2D,533,191.0,Deaths,JHU,8464,1,2808,14045
645,2020-11-03,ES,E3,36495,238.0,Deaths,JHU,41688,34210,39345,43668
646,2020-11-30,ES,E4,45069,401.0,Deaths,JHU,-10000,41253,-10000,-10000
647,2020-01-31,ES,H1,0,0.0,Deaths,JHU,0,-10000,0,0
648,2020-01-31,ES,H3,0,0.0,Deaths,JHU,0,-10000,0,0
649,2020-01-31,ES,H5,0,0.0,Deaths,JHU,0,-10000,0,0
650,2020-01-31,ES,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
651,2020-01-31,ES,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
652,2020-01-31,ES,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
653,2020-01-24,ES,H2,0,0.0,Deaths,JHU,0,-10000,0,0
654,2020-01-24,ES,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
655,2020-01-24,ES,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
656,2020-03-12,ES,H4,55,1.0,Deaths,JHU,4365,0,830,10348
657,2020-05-04,ES,H6,25428,164.0,Deaths,JHU,27709,20852,26744,26834
658,2020-03-20,UG,C1,0,0.0,Deaths,JHU,0,0,0,0
659,2020-03-25,UG,C2,0,0.0,Deaths,JHU,0,0,0,0
660,2020-03-25,UG,C5,0,0.0,Deaths,JHU,0,0,0,0
661,2020-03-25,UG,E3,0,0.0,Deaths,JHU,0,0,0,0
662,2020-03-25,UG,H3,0,0.0,Deaths,JHU,0,0,0,0
663,2020-03-18,UG,C3,0,0.0,Deaths,JHU,0,0,0,0
664,2020-03-18,UG,C7,0,0.0,Deaths,JHU,0,0,0,0
665,2020-03-30,UG,C4,0,0.0,Deaths,JHU,0,0,0,0
666,2020-03-30,UG,C6,0,0.0,Deaths,JHU,0,0,0,0
667,2020-11-24,UG,E1,186,5.0,Deaths,JHU,-10000,133,205,-10000
668,2020-11-24,UG,E4,186,5.0,Deaths,JHU,-10000,133,205,-10000
669,2020-11-24,UG,H5,186,5.0,Deaths,JHU,-10000,133,205,-10000
670,2020-03-22,UG,E2,0,0.0,Deaths,JHU,0,0,0,0
671,2020-03-22,UG,I2D,0,0.0,Deaths,JHU,0,0,0,0
672,2020-01-29,UG,H1,0,0.0,Deaths,JHU,0,-10000,0,0
673,2020-02-11,UG,H2,0,0.0,Deaths,JHU,0,0,0,0
674,2020-02-05,UG,H4,0,0.0,Deaths,JHU,0,0,0,0
675,2020-05-06,UG,H6,0,0.0,Deaths,JHU,0,0,0,0
676,2020-03-16,AR,C1,2,0.0,Deaths,JHU,23,0,4,48
677,2020-03-19,AR,C2,3,1.0,Deaths,JHU,36,0,9,72
678,2020-03-19,AR,C4,3,1.0,Deaths,JHU,36,0,9,72
679,2020-03-19,AR,C6,3,1.0,Deaths,JHU,36,0,9,72
680,2020-03-11,AR,C3,1,0.0,Deaths,JHU,8,0,2,28
681,2020-03-11,AR,C8,1,0.0,Deaths,JHU,8,0,2,28
682,2020-03-23,AR,C5,4,0.0,Deaths,JHU,48,1,23,97
683,2020-03-23,AR,E1,4,0.0,Deaths,JHU,48,1,23,97
684,2020-03-23,AR,I2D,4,0.0,Deaths,JHU,48,1,23,97
685,2020-03-20,AR,C7,3,0.0,Deaths,JHU,39,0,13,82
686,2020-03-25,AR,E2,8,2.0,Deaths,JHU,63,1,28,111
687,2020-03-17,AR,E3,2,0.0,Deaths,JHU,27,0,6,56
688,2020-07-02,AR,E4,1385,34.0,Deaths,JHU,2112,948,1720,2702
689,2020-07-02,AR,H5,1385,34.0,Deaths,JHU,2112,948,1720,2702
690,2020-01-23,AR,H1,0,0.0,Deaths,JHU,0,-10000,0,0
691,2020-01-23,AR,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
692,2020-01-23,AR,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
693,2020-01-23,AR,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
694,2020-01-23,AR,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
695,2020-01-23,AR,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
696,2020-03-04,AR,H2,0,0.0,Deaths,JHU,2,0,1,8
697,2020-03-04,AR,H3,0,0.0,Deaths,JHU,2,0,1,8
698,2020-03-10,AR,H4,1,0.0,Deaths,JHU,6,0,2,27
699,2020-04-14,AR,H6,102,5.0,Deaths,JHU,207,27,147,264
700,2020-03-12,DZ,C1,1,1.0,Deaths,JHU,25,0,9,86
